image-ID,cycle,z-step,frame,accum,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,amp,background11,background12,background21,background22,chisq,particle-ID,vis-probe
10142,101,1,42,2,984.704,1,1,0,0,1,1,1,1,8900.81,37331.7,11241.8,1,1,1,1,0,0.159337,-1,0
10142,101,1,42,2,1513.58,1,1,0,0,1,1,1,1,5607.3,35314,10707.7,1,1,1,1,0,0.128519,-1,0
10142,101,1,42,3,2195.53,1,1,0,0,1,1,1,1,5079.72,37691.7,11039.8,1,1,1,1,0,0.106709,-1,0
10143,101,1,43,2,1852.98,1,1,0,0,1,1,1,1,5602.95,35328.1,10749.1,1,1,1,1,0,0.116154,-1,0
10143,101,1,43,3,1261.06,1,1,0,0,1,1,1,1,5063.12,37682.9,10996.7,1,1,1,1,0,0.1408,-1,0
10144,101,1,44,3,1788,1,1,0,0,1,1,1,1,7001.94,36054.4,10473.8,1,1,1,1,0,0.118246,-1,0
10144,101,1,44,2,1603.74,1,1,0,0,1,1,1,1,5597.14,35316.4,10752.2,1,1,1,1,0,0.124854,-1,0
10145,101,1,45,3,1734.33,1,1,0,0,1,1,1,1,5067.5,37680.6,11047.5,1,1,1,1,0,0.120062,-1,0
10146,101,1,46,2,1596.66,1,1,0,0,1,1,1,1,5596.15,35326.1,10689.1,1,1,1,1,0,0.125131,-1,0
10146,101,1,46,3,1862.32,1,1,0,0,1,1,1,1,5064.81,37685.7,10966.1,1,1,1,1,0,0.115863,-1,0
10147,101,1,47,3,1751.56,1,1,0,0,1,1,1,1,5073.81,37697.7,11074.7,1,1,1,1,0,0.11947,-1,0
10148,101,1,48,2,1528.63,1,1,0,0,1,1,1,1,5597.58,35310.7,10730.3,1,1,1,1,0,0.127885,-1,0
10148,101,1,48,3,1581.53,1,1,0,0,1,1,1,1,5077.95,37686.9,10997.4,1,1,1,1,0,0.125728,-1,0
10148,101,1,48,2,1127.8,1,1,0,0,1,1,1,1,7693.04,39804.5,12033.7,1,1,1,1,0,0.148886,-1,0
10149,101,1,49,3,1377.41,1,1,0,0,1,1,1,1,5063.53,37687.4,11017.3,1,1,1,1,0,0.134722,-1,0
10149,101,1,49,2,1167.86,1,1,0,0,1,1,1,1,7676.93,39796.1,12094.8,1,1,1,1,0,0.14631,-1,0
10150,101,1,50,3,1935.07,1,1,0,0,1,1,1,1,5076.69,37695.3,11021.9,1,1,1,1,0,0.113664,-1,0
10150,101,1,50,2,1099.2,1,1,0,0,1,1,1,1,6387.38,37765.3,11616.1,1,1,1,1,0,0.15081,-1,0
10150,101,1,50,2,926.497,1,1,0,0,1,1,1,1,7693.49,39790,12025.9,1,1,1,1,0,0.164266,-1,0
10151,101,1,51,3,2207.68,1,1,0,0,1,1,1,1,5076.64,37694.4,11060.7,1,1,1,1,0,0.106415,-1,0
10151,101,1,51,2,1098.34,1,1,0,0,1,1,1,1,7692.33,39784.4,12013.6,1,1,1,1,0,0.150869,-1,0
10151,101,1,51,2,1093.32,1,1,0,0,1,1,1,1,6175.92,40182.7,11827.5,1,1,1,1,0,0.151216,-1,0
10152,101,1,52,3,2542.9,1,1,0,0,1,1,1,1,5070.99,37693.9,11045.2,1,1,1,1,0,0.0991529,-1,0
10152,101,1,52,2,1466.2,1,1,0,0,1,1,1,1,7699.72,39805.7,12107.6,1,1,1,1,0,0.130579,-1,0
10153,101,1,53,3,2501.16,1,1,0,0,1,1,1,1,5071.59,37691.2,11018.4,1,1,1,1,0,0.0999768,-1,0
10154,101,1,54,2,1373.64,1,1,0,0,1,1,1,1,5057.63,37678.5,10954.8,1,1,1,1,0,0.134907,-1,0
10154,101,1,54,2,1014.24,1,1,0,0,1,1,1,1,7693,39791.3,12071.2,1,1,1,1,0,0.157,-1,0
10155,101,1,55,2,1609.55,1,1,0,0,1,1,1,1,5086.52,37669.7,11067.8,1,1,1,1,0,0.124628,-1,0
10155,101,1,55,2,1107.38,1,1,0,0,1,1,1,1,7698.93,39802.5,12051.8,1,1,1,1,0,0.150252,-1,0
10156,101,1,56,2,1778.46,1,1,0,0,1,1,1,1,5411.19,35194.3,10628.6,1,1,1,1,0,0.118563,-1,0
10156,101,1,56,2,658.288,1,1,0,0,1,1,1,1,5277.28,37452.2,11496.8,1,1,1,1,0,0.194878,-1,0
10156,101,1,56,2,1341.6,1,1,0,0,1,1,1,1,4483.52,38643.2,11582.5,1,1,1,1,0,0.136508,-1,0
10157,101,1,57,2,1315.01,1,1,0,0,1,1,1,1,4490.38,38635.4,11547.5,1,1,1,1,0,0.137882,-1,0
10158,101,1,58,2,1920.76,1,1,0,0,1,1,1,1,5409.58,35182.6,10640,1,1,1,1,0,0.114086,-1,0
10159,101,1,59,3,1159.37,1,1,0,0,1,1,1,1,9423.58,39955.4,11547,1,1,1,1,0,0.146845,-1,0
10160,101,1,60,2,908.923,1,1,0,0,1,1,1,1,9407.46,39957.7,11561.7,1,1,1,1,0,0.165847,-1,0
10161,101,1,61,2,827.654,1,1,0,0,1,1,1,1,9420.77,39935.5,11583,1,1,1,1,0,0.173798,-1,0
10161,101,1,61,3,2297.23,1,1,0,0,1,1,1,1,5404.27,35188.9,10597.1,1,1,1,1,0,0.10432,-1,0
10162,101,1,62,2,772.063,1,1,0,0,1,1,1,1,8196.14,36409.1,11000.1,1,1,1,1,0,0.179947,-1,0
10162,101,1,62,2,1042.6,1,1,0,0,1,1,1,1,5382.11,41569.2,12000.6,1,1,1,1,0,0.15485,-1,0
10163,101,1,63,2,973.285,1,1,0,0,1,1,1,1,8203.61,36415.8,10975.6,1,1,1,1,0,0.160269,-1,0
10163,101,1,63,2,1037.67,1,1,0,0,1,1,1,1,5363.91,41556.5,12052.7,1,1,1,1,0,0.155217,-1,0
10165,101,1,65,2,1120.45,1,1,0,0,1,1,1,1,5444.9,37588.6,11447.6,1,1,1,1,0,0.149374,-1,0
10166,101,1,66,2,1033.96,1,1,0,0,1,1,1,1,5436.3,37607.3,11450.8,1,1,1,1,0,0.155496,-1,0
10167,101,1,67,2,926.037,1,1,0,0,1,1,1,1,7516.44,40889.5,12058.9,1,1,1,1,0,0.164307,-1,0
10167,101,1,67,2,831.406,1,1,0,0,1,1,1,1,5503.36,38340.5,11709.4,1,1,1,1,0,0.173406,-1,0
10168,101,1,68,2,1043.71,1,1,0,0,1,1,1,1,5498.47,38342.3,11749.2,1,1,1,1,0,0.154768,-1,0
10169,101,1,69,2,856.664,1,1,0,0,1,1,1,1,5516.64,38347.4,11740.1,1,1,1,1,0,0.17083,-1,0
10170,101,1,70,2,1110.18,1,1,0,0,1,1,1,1,10742,38709.8,11652.4,1,1,1,1,0,0.150063,-1,0
10171,101,1,71,3,1500.49,1,1,0,0,1,1,1,1,10731.8,38697.8,11534.1,1,1,1,1,0,0.129078,-1,0
10172,101,1,72,2,1179.51,1,1,0,0,1,1,1,1,10743.8,38700.8,11591.6,1,1,1,1,0,0.145586,-1,0
10172,101,1,72,3,903.185,1,1,0,0,1,1,1,1,6950.54,42330.7,12066.9,1,1,1,1,0,0.166373,-1,0
10172,101,1,72,3,1368.54,1,1,0,0,1,1,1,1,6157.41,40386.8,11908.7,1,1,1,1,0,0.135158,-1,0
10173,101,1,73,2,1213.16,1,1,0,0,1,1,1,1,10724.1,38712.1,11537.8,1,1,1,1,0,0.143552,-1,0
10173,101,1,73,2,992.112,1,1,0,0,1,1,1,1,6097.8,39773.5,11986.5,1,1,1,1,0,0.158741,-1,0
10174,101,1,74,2,662.451,1,1,0,0,1,1,1,1,8160.16,37586.7,11216.1,1,1,1,1,0,0.194264,-1,0
10176,101,1,76,2,1053.31,1,1,0,0,1,1,1,1,8152.71,37545.2,11127.1,1,1,1,1,0,0.15406,-1,0
10176,101,1,76,3,1434.95,1,1,0,0,1,1,1,1,6732.11,38782.9,11819.2,1,1,1,1,0,0.131993,-1,0
10177,101,1,77,3,1126.26,1,1,0,0,1,1,1,1,8161.29,37530.6,11140.7,1,1,1,1,0,0.148988,-1,0
10177,101,1,77,3,1403.53,1,1,0,0,1,1,1,1,6728.45,38775.6,11800.8,1,1,1,1,0,0.133463,-1,0
10178,101,1,78,2,1100.11,1,1,0,0,1,1,1,1,8159.85,37535.4,11155.2,1,1,1,1,0,0.150748,-1,0
10178,101,1,78,3,1621.44,1,1,0,0,1,1,1,1,6738.49,38779.5,11806.2,1,1,1,1,0,0.124171,-1,0
10179,101,1,79,3,1375.95,1,1,0,0,1,1,1,1,8169.28,37542.3,11186.2,1,1,1,1,0,0.134793,-1,0
10179,101,1,79,3,1420.61,1,1,0,0,1,1,1,1,6731.85,38775.6,11817.3,1,1,1,1,0,0.132658,-1,0
10180,101,1,80,3,1266.23,1,1,0,0,1,1,1,1,8150.96,37541.2,11136.8,1,1,1,1,0,0.140512,-1,0
10180,101,1,80,2,1193.44,1,1,0,0,1,1,1,1,6516.65,38536.9,11864,1,1,1,1,0,0.144734,-1,0
10181,101,1,81,2,1206.64,1,1,0,0,1,1,1,1,5712.83,36490.3,11154.5,1,1,1,1,0,0.14394,-1,0
10181,101,1,81,2,1434.65,1,1,0,0,1,1,1,1,6526.4,38537.6,11852.6,1,1,1,1,0,0.132007,-1,0
10181,101,1,81,2,1466.17,1,1,0,0,1,1,1,1,4536.51,40393.5,11345.3,1,1,1,1,0,0.13058,-1,0
10182,101,1,82,2,1088.34,1,1,0,0,1,1,1,1,5693.16,36497.7,11154.4,1,1,1,1,0,0.151561,-1,0
10182,101,1,82,2,992.257,1,1,0,0,1,1,1,1,6404.34,37628.3,11586.4,1,1,1,1,0,0.15873,-1,0
10182,101,1,82,2,1352.73,1,1,0,0,1,1,1,1,4534.37,40390.9,11359,1,1,1,1,0,0.135945,-1,0
10183,101,1,83,2,1035.33,1,1,0,0,1,1,1,1,6514.56,38545,11866.1,1,1,1,1,0,0.155393,-1,0
10183,101,1,83,2,1418.05,1,1,0,0,1,1,1,1,4544.54,40393.3,11322.1,1,1,1,1,0,0.132778,-1,0
10184,101,1,84,2,1473.61,1,1,0,0,1,1,1,1,6616.87,35817.7,10860.5,1,1,1,1,0,0.13025,-1,0
10184,101,1,84,2,948.291,1,1,0,0,1,1,1,1,5687.06,36493.4,11186.1,1,1,1,1,0,0.162367,-1,0
10185,101,1,85,2,1249.93,1,1,0,0,1,1,1,1,8949.76,35705.1,10780.6,1,1,1,1,0,0.141425,-1,0
10185,101,1,85,2,1114.23,1,1,0,0,1,1,1,1,8279.9,36169.1,10447,1,1,1,1,0,0.14979,-1,0
10185,101,1,85,3,1962.62,1,1,0,0,1,1,1,1,6611.56,35819.9,10843,1,1,1,1,0,0.112863,-1,0
10185,101,1,85,3,1260.87,1,1,0,0,1,1,1,1,7566.36,41538.6,12007.8,1,1,1,1,0,0.140811,-1,0
10185,101,1,85,2,1214.74,1,1,0,0,1,1,1,1,6512.41,38542.3,11848.5,1,1,1,1,0,0.143459,-1,0
10186,101,1,86,2,1465.11,1,1,0,0,1,1,1,1,8950.88,35705.4,10804.4,1,1,1,1,0,0.130628,-1,0
10186,101,1,86,2,1371.04,1,1,0,0,1,1,1,1,8683.65,38632.3,11639.6,1,1,1,1,0,0.135035,-1,0
10186,101,1,86,2,1490.61,1,1,0,0,1,1,1,1,6608.68,35830.9,10926.9,1,1,1,1,0,0.129506,-1,0
10186,101,1,86,2,826.87,1,1,0,0,1,1,1,1,8402.76,41500.8,12075,1,1,1,1,0,0.173881,-1,0
10186,101,1,86,2,953.58,1,1,0,0,1,1,1,1,7590.89,41569,12053,1,1,1,1,0,0.161917,-1,0
10187,101,1,87,2,1176.07,1,1,0,0,1,1,1,1,8675.97,38633,11653.5,1,1,1,1,0,0.145799,-1,0
10187,101,1,87,3,923.49,1,1,0,0,1,1,1,1,8708.92,40770.8,11840.1,1,1,1,1,0,0.164533,-1,0
10187,101,1,87,2,1462.45,1,1,0,0,1,1,1,1,6623.45,35833.2,10918.6,1,1,1,1,0,0.130746,-1,0
10188,101,1,88,2,1356.85,1,1,0,0,1,1,1,1,8688.91,38638.8,11683.3,1,1,1,1,0,0.135739,-1,0
10189,101,1,89,3,1671.91,1,1,0,0,1,1,1,1,8277.56,36317.9,10576.5,1,1,1,1,0,0.122282,-1,0
10189,101,1,89,2,1271.57,1,1,0,0,1,1,1,1,8673.53,38634,11623.9,1,1,1,1,0,0.140217,-1,0
10189,101,1,89,2,1138.86,1,1,0,0,1,1,1,1,6152.22,38945.2,12003.1,1,1,1,1,0,0.148161,-1,0
10190,101,1,90,3,1713.46,1,1,0,0,1,1,1,1,8275.87,36321,10496.5,1,1,1,1,0,0.120791,-1,0
10191,101,1,91,2,1066.54,1,1,0,0,1,1,1,1,9409.1,39031.2,11613.8,1,1,1,1,0,0.153102,-1,0
10192,101,1,92,3,1527.92,1,1,0,0,1,1,1,1,8278.01,36308.8,10518.5,1,1,1,1,0,0.127914,-1,0
10192,101,1,92,2,1139.76,1,1,0,0,1,1,1,1,9397.43,39032.1,11585.3,1,1,1,1,0,0.148103,-1,0
10194,101,1,94,2,1494.04,1,1,0,0,1,1,1,1,7558.92,34661.8,10154.7,1,1,1,1,0,0.129357,-1,0
10195,101,1,95,3,2088.49,1,1,0,0,1,1,1,1,6104.56,35266.6,10609.7,1,1,1,1,0,0.109409,-1,0
10195,101,1,95,2,1668.15,1,1,0,0,1,1,1,1,7912.09,38338.5,11651.7,1,1,1,1,0,0.12242,-1,0
10196,101,1,96,2,1391.22,1,1,0,0,1,1,1,1,6090.93,35258.4,10606.7,1,1,1,1,0,0.134052,-1,0
10196,101,1,96,2,1282.95,1,1,0,0,1,1,1,1,7925.45,38361.3,11785.9,1,1,1,1,0,0.139594,-1,0
10196,101,1,96,2,827.683,1,1,0,0,1,1,1,1,6034.07,39641.7,11960.5,1,1,1,1,0,0.173795,-1,0
10197,101,1,97,2,1536.92,1,1,0,0,1,1,1,1,6096.88,35272.9,10614.1,1,1,1,1,0,0.127539,-1,0
10197,101,1,97,2,984.897,1,1,0,0,1,1,1,1,5831.9,37767.5,11528.3,1,1,1,1,0,0.159322,-1,0
10197,101,1,97,2,718.289,1,1,0,0,1,1,1,1,6051.63,39652.8,12027.6,1,1,1,1,0,0.186561,-1,0
10198,101,1,98,3,1505.21,1,1,0,0,1,1,1,1,9346.35,37955.9,11437.1,1,1,1,1,0,0.128876,-1,0
10198,101,1,98,2,1041.52,1,1,0,0,1,1,1,1,5829.63,37755.4,11575.3,1,1,1,1,0,0.154931,-1,0
10198,101,1,98,2,799.002,1,1,0,0,1,1,1,1,6056.92,39657.7,11974.5,1,1,1,1,0,0.176887,-1,0
10198,101,1,98,2,1109.89,1,1,0,0,1,1,1,1,5844.56,40209.7,11983.5,1,1,1,1,0,0.150082,-1,0
10199,101,1,99,2,1095,1,1,0,0,1,1,1,1,5832.82,37755.3,11613.8,1,1,1,1,0,0.151099,-1,0
10199,101,1,99,2,947.732,1,1,0,0,1,1,1,1,5848.96,40226.9,11907.6,1,1,1,1,0,0.162415,-1,0
10200,102,1,0,3,1770.83,1,1,0,0,1,1,1,1,8829.62,35292,10536.7,1,1,1,1,0,0.118818,-1,0
10200,102,1,0,2,1066.72,1,1,0,0,1,1,1,1,7649.47,36093.1,10980.5,1,1,1,1,0,0.15309,-1,0
10200,102,1,0,2,1102.01,1,1,0,0,1,1,1,1,6632.92,40560.6,11941.3,1,1,1,1,0,0.150618,-1,0
10200,102,1,0,2,946.595,1,1,0,0,1,1,1,1,5864.15,40217.5,11953.7,1,1,1,1,0,0.162513,-1,0
10201,102,1,1,2,626.149,1,1,0,0,1,1,1,1,7074.93,42121.1,12161.5,1,1,1,1,0,0.199816,-1,0
10201,102,1,1,2,923.669,1,1,0,0,1,1,1,1,5829.53,40221.9,11961.5,1,1,1,1,0,0.164517,-1,0
10202,102,1,2,2,757.499,1,1,0,0,1,1,1,1,8766.27,36780.4,11222,1,1,1,1,0,0.181668,-1,0
10202,102,1,2,2,636.071,1,1,0,0,1,1,1,1,7054.87,42115.8,12145.4,1,1,1,1,0,0.198252,-1,0
10202,102,1,2,2,1047.77,1,1,0,0,1,1,1,1,5844.9,40219.7,11944.9,1,1,1,1,0,0.154468,-1,0
10203,102,1,3,2,1019.63,1,1,0,0,1,1,1,1,5064.06,37703.4,10999.1,1,1,1,1,0,0.156584,-1,0
10203,102,1,3,2,947.734,1,1,0,0,1,1,1,1,5831.91,40234.6,11895.7,1,1,1,1,0,0.162415,-1,0
10204,102,1,4,2,1209.68,1,1,0,0,1,1,1,1,7616.64,36505.7,11079.5,1,1,1,1,0,0.143759,-1,0
10204,102,1,4,2,975.933,1,1,0,0,1,1,1,1,5681.57,36439.9,10702.8,1,1,1,1,0,0.160052,-1,0
10204,102,1,4,2,986.745,1,1,0,0,1,1,1,1,5823.34,40214.2,11917.4,1,1,1,1,0,0.159172,-1,0
10205,102,1,5,2,989.095,1,1,0,0,1,1,1,1,7629.01,36506.2,11141.7,1,1,1,1,0,0.158983,-1,0
10205,102,1,5,3,1756.87,1,1,0,0,1,1,1,1,5681.4,36429.1,10709.6,1,1,1,1,0,0.119289,-1,0
10206,102,1,6,3,1273.58,1,1,0,0,1,1,1,1,7637.19,36509.8,11198.3,1,1,1,1,0,0.140106,-1,0
10206,102,1,6,2,1016.67,1,1,0,0,1,1,1,1,5690.82,36442.4,10758.8,1,1,1,1,0,0.156812,-1,0
10207,102,1,7,2,1300.08,1,1,0,0,1,1,1,1,5684.88,36420.1,10690.4,1,1,1,1,0,0.138671,-1,0
10207,102,1,7,2,1475.97,1,1,0,0,1,1,1,1,5483.99,35274.5,10673.3,1,1,1,1,0,0.130146,-1,0
10207,102,1,7,2,962.17,1,1,0,0,1,1,1,1,7599.49,41415.1,12089.1,1,1,1,1,0,0.161192,-1,0
10210,102,1,10,3,1132.52,1,1,0,0,1,1,1,1,5821.01,36442.9,10793.1,1,1,1,1,0,0.148575,-1,0
10211,102,1,11,2,823.827,1,1,0,0,1,1,1,1,5798.19,36470.7,10843.1,1,1,1,1,0,0.174202,-1,0
10214,102,1,14,2,1455.11,1,1,0,0,1,1,1,1,8900.5,35687.1,10756,1,1,1,1,0,0.131076,-1,0
10215,102,1,15,2,1374.15,1,1,0,0,1,1,1,1,8890.73,35671,10772,1,1,1,1,0,0.134881,-1,0
10215,102,1,15,3,1112.23,1,1,0,0,1,1,1,1,8830.71,40734.7,11851.6,1,1,1,1,0,0.149924,-1,0
10215,102,1,15,3,1580.9,1,1,0,0,1,1,1,1,8609.51,41684.7,12082.3,1,1,1,1,0,0.125753,-1,0
10216,102,1,16,2,637.941,1,1,0,0,1,1,1,1,8851.15,40734.6,11936.5,1,1,1,1,0,0.197961,-1,0
10218,102,1,18,3,1584.58,1,1,0,0,1,1,1,1,6175.03,40190.5,11839.8,1,1,1,1,0,0.125607,-1,0
10220,102,1,20,2,840.094,1,1,0,0,1,1,1,1,6208.61,40214.1,11972.6,1,1,1,1,0,0.172507,-1,0
10221,102,1,21,2,1462.51,1,1,0,0,1,1,1,1,6712.27,36259.8,11077.8,1,1,1,1,0,0.130744,-1,0
10221,102,1,21,2,1239.46,1,1,0,0,1,1,1,1,5794.2,39128.9,11910.1,1,1,1,1,0,0.142021,-1,0
10222,102,1,22,2,1453.11,1,1,0,0,1,1,1,1,7841.23,34825.8,10273.6,1,1,1,1,0,0.131166,-1,0
10222,102,1,22,2,1014.48,1,1,0,0,1,1,1,1,8519.44,35194.8,10467.2,1,1,1,1,0,0.156982,-1,0
10222,102,1,22,2,693.63,1,1,0,0,1,1,1,1,4821.81,40799.5,11940.5,1,1,1,1,0,0.189848,-1,0
10223,102,1,23,2,1339.51,1,1,0,0,1,1,1,1,7838.49,34825.1,10230.5,1,1,1,1,0,0.136615,-1,0
10224,102,1,24,2,862.979,1,1,0,0,1,1,1,1,7296.75,41496.4,12295.7,1,1,1,1,0,0.170204,-1,0
10225,102,1,25,2,1298.63,1,1,0,0,1,1,1,1,7830.99,34818.3,10257.6,1,1,1,1,0,0.138748,-1,0
10225,102,1,25,2,756.09,1,1,0,0,1,1,1,1,7326.29,41504.3,12295.3,1,1,1,1,0,0.181837,-1,0
10226,102,1,26,2,1422.79,1,1,0,0,1,1,1,1,7836.53,34808.1,10228.5,1,1,1,1,0,0.132556,-1,0
10227,102,1,27,2,1254.64,1,1,0,0,1,1,1,1,7849.75,34818.7,10221.8,1,1,1,1,0,0.14116,-1,0
10229,102,1,29,2,1096.91,1,1,0,0,1,1,1,1,7856.19,34826.6,10197.9,1,1,1,1,0,0.150968,-1,0
10232,102,1,32,2,1153.74,1,1,0,0,1,1,1,1,7332.94,37892.3,11631.3,1,1,1,1,0,0.147203,-1,0
10233,102,1,33,2,1264.78,1,1,0,0,1,1,1,1,8517.22,36372.7,10858.1,1,1,1,1,0,0.140592,-1,0
10233,102,1,33,3,1501.28,1,1,0,0,1,1,1,1,7341.84,37884.1,11601.6,1,1,1,1,0,0.129044,-1,0
10233,102,1,33,2,1111.29,1,1,0,0,1,1,1,1,7273.07,40760,11996.8,1,1,1,1,0,0.149988,-1,0
10234,102,1,34,2,962.962,1,1,0,0,1,1,1,1,8524.28,36370.9,10869.8,1,1,1,1,0,0.161126,-1,0
10235,102,1,35,2,1190.82,1,1,0,0,1,1,1,1,7844.59,34826.9,10263.3,1,1,1,1,0,0.144893,-1,0
10236,102,1,36,2,1106.59,1,1,0,0,1,1,1,1,7845.48,34805.7,10239.2,1,1,1,1,0,0.150306,-1,0
10237,102,1,37,2,688.431,1,1,0,0,1,1,1,1,8527.68,36382.5,10875.1,1,1,1,1,0,0.190564,-1,0
10237,102,1,37,3,1725.19,1,1,0,0,1,1,1,1,7326.16,37990.6,11589.4,1,1,1,1,0,0.120379,-1,0
10238,102,1,38,2,896.87,1,1,0,0,1,1,1,1,5893.77,42102.5,12139.2,1,1,1,1,0,0.166957,-1,0
10239,102,1,39,2,1220.24,1,1,0,0,1,1,1,1,5822.81,36338.1,10722.9,1,1,1,1,0,0.143136,-1,0
10240,102,1,40,2,1334.28,1,1,0,0,1,1,1,1,7837.35,34827.9,10230.3,1,1,1,1,0,0.136882,-1,0
10240,102,1,40,2,1084.55,1,1,0,0,1,1,1,1,5833.21,40226.5,11944.9,1,1,1,1,0,0.151825,-1,0
10242,102,1,42,2,1004.16,1,1,0,0,1,1,1,1,7836.29,34833.7,10326.4,1,1,1,1,0,0.157786,-1,0
10243,102,1,43,2,1059.53,1,1,0,0,1,1,1,1,7865.14,34826,10193.1,1,1,1,1,0,0.153608,-1,0
10244,102,1,44,3,1681.36,1,1,0,0,1,1,1,1,6267.81,34694.5,10351.6,1,1,1,1,0,0.121938,-1,0
10245,102,1,45,2,1360.34,1,1,0,0,1,1,1,1,6256.8,34703.4,10404.8,1,1,1,1,0,0.135564,-1,0
10246,102,1,46,2,1106.89,1,1,0,0,1,1,1,1,5269.49,37935.3,11668.1,1,1,1,1,0,0.150286,-1,0
10247,102,1,47,3,1720.88,1,1,0,0,1,1,1,1,6250.13,34691.2,10371,1,1,1,1,0,0.12053,-1,0
10247,102,1,47,4,1755.94,1,1,0,0,1,1,1,1,5477.56,36321.4,11173.6,1,1,1,1,0,0.119321,-1,0
10247,102,1,47,2,1068.27,1,1,0,0,1,1,1,1,5270.34,37934,11614.1,1,1,1,1,0,0.152978,-1,0
10248,102,1,48,4,2524.98,1,1,0,0,1,1,1,1,6996.1,35271.8,10482.5,1,1,1,1,0,0.0995042,-1,0
10248,102,1,48,2,1607.81,1,1,0,0,1,1,1,1,9429.89,38773.1,11654.1,1,1,1,1,0,0.124696,-1,0
10248,102,1,48,2,1412.69,1,1,0,0,1,1,1,1,5491.16,36314.7,11159.1,1,1,1,1,0,0.133029,-1,0
10248,102,1,48,2,1209.72,1,1,0,0,1,1,1,1,5276.43,37935.2,11680.4,1,1,1,1,0,0.143756,-1,0
10249,102,1,49,2,1415.19,1,1,0,0,1,1,1,1,5482.62,36314.8,11178.8,1,1,1,1,0,0.132912,-1,0
10250,102,1,50,2,1230.14,1,1,0,0,1,1,1,1,5482.18,36319.2,11165,1,1,1,1,0,0.142558,-1,0
10251,102,1,51,3,1335.34,1,1,0,0,1,1,1,1,5483.37,36319.1,11206.7,1,1,1,1,0,0.136828,-1,0
10252,102,1,52,2,1445.58,1,1,0,0,1,1,1,1,5480.28,36313.2,11150.8,1,1,1,1,0,0.131507,-1,0
10252,102,1,52,2,911.991,1,1,0,0,1,1,1,1,5570.07,41013.8,11828.8,1,1,1,1,0,0.165567,-1,0
10253,102,1,53,2,989.456,1,1,0,0,1,1,1,1,5581.58,41020.4,11901.4,1,1,1,1,0,0.158954,-1,0
10257,102,1,57,2,1541.86,1,1,0,0,1,1,1,1,8613.58,37156.2,11318.8,1,1,1,1,0,0.127335,-1,0
10259,102,1,59,2,1248.37,1,1,0,0,1,1,1,1,8605.14,37166.9,11328.3,1,1,1,1,0,0.141513,-1,0
10261,102,1,61,2,816.969,1,1,0,0,1,1,1,1,8207.49,37579.3,11158.9,1,1,1,1,0,0.174931,-1,0
10268,102,1,68,2,615.113,1,1,0,0,1,1,1,1,8041.48,36369.4,10949.2,1,1,1,1,0,0.201601,-1,0
10272,102,1,72,2,986.816,1,1,0,0,1,1,1,1,6804.42,37845.8,11493.7,1,1,1,1,0,0.159167,-1,0
10272,102,1,72,2,562.783,1,1,0,0,1,1,1,1,4023.47,38980.1,11735,1,1,1,1,0,0.210765,-1,0
10276,102,1,76,2,1037.48,1,1,0,0,1,1,1,1,7125.92,35467.8,10495.5,1,1,1,1,0,0.155231,-1,0
10278,102,1,78,2,1294.75,1,1,0,0,1,1,1,1,7669.21,34235.7,10138.3,1,1,1,1,0,0.138956,-1,0
10279,102,1,79,2,1288.57,1,1,0,0,1,1,1,1,7670.38,34243.4,10143.3,1,1,1,1,0,0.139289,-1,0
10279,102,1,79,2,802.361,1,1,0,0,1,1,1,1,9144.05,38217.4,11436,1,1,1,1,0,0.176516,-1,0
10280,102,1,80,2,1028.83,1,1,0,0,1,1,1,1,7670.26,34227.4,10165.9,1,1,1,1,0,0.155883,-1,0
10280,102,1,80,2,927.516,1,1,0,0,1,1,1,1,9135.61,38188.2,11552.9,1,1,1,1,0,0.164176,-1,0
10281,102,1,81,2,1090.15,1,1,0,0,1,1,1,1,9125.84,38183.1,11509.3,1,1,1,1,0,0.151435,-1,0
10281,102,1,81,2,750.296,1,1,0,0,1,1,1,1,4246.31,36828.7,11037.5,1,1,1,1,0,0.182538,-1,0
10283,102,1,83,2,590.483,1,1,0,0,1,1,1,1,7198.1,39143.7,11863.7,1,1,1,1,0,0.205763,-1,0
10284,102,1,84,2,740.362,1,1,0,0,1,1,1,1,4234.83,36837.2,11090.9,1,1,1,1,0,0.183759,-1,0
10287,102,1,87,2,1208.63,1,1,0,0,1,1,1,1,7553.61,34205.2,10155,1,1,1,1,0,0.143821,-1,0
10288,102,1,88,2,1028.54,1,1,0,0,1,1,1,1,8790.89,35341.6,10549.5,1,1,1,1,0,0.155905,-1,0
10288,102,1,88,2,473.902,1,1,0,0,1,1,1,1,9857.02,39637.8,11916.6,1,1,1,1,0,0.229681,-1,0
10289,102,1,89,3,1411.93,1,1,0,0,1,1,1,1,8780.41,35333.4,10553.3,1,1,1,1,0,0.133065,-1,0
10290,102,1,90,2,721.692,1,1,0,0,1,1,1,1,8787.6,35351.5,10647.7,1,1,1,1,0,0.18612,-1,0
10294,102,1,94,2,652.128,1,1,0,0,1,1,1,1,5217.05,40543.3,11736.5,1,1,1,1,0,0.195796,-1,0
10295,102,1,95,2,644.92,1,1,0,0,1,1,1,1,10150,39696.7,11762.3,1,1,1,1,0,0.196887,-1,0
10296,102,1,96,2,699.627,1,1,0,0,1,1,1,1,5220.51,40550.1,11797.5,1,1,1,1,0,0.189033,-1,0
